MonsterID	MonsterName	MonsterNameJP	Rarity	AttributeOne	MaxLevel	NumOfAwokenSkills
3227	Masquerade Goddess, Parvati	仮装祭の女神・パールヴァティー	5	3	99	6	
3228	Old Castle Patissiere, Undine	古城のパティシエール・ウンディーネ	4	2	99	9	
3229	Masquerade Pumpkineer, Mulan	仮装祭のカボチャ職人・ムーラン	4	5	99	5	
3230	Masquerade Rock Singer, Misery	仮装祭のロックシンガー・ミザリィ	4	3	99	9	
3231	Earl of Halloween Fever, Count Pumpkin	ハロウィンマニア・ペポ伯爵	3	5	99	2	
3232	Old Castle Lantern, Flemin	古城の燭台・フレミン	3	1	99	2	
3233	Morning Sun Dragon Caller, Kanna	朝陽の日龍喚士・カンナ	8	4	99	9	
3234	Nightshade Sun Dragon Caller, Kanna	夜陰の日龍喚士・カンナ	8	5	99	7	
3235	Maniacal Phantom Demon, Ilm	魔究の狂幻魔・イルム	8	4	99	7	
3236	Bewitching Earth Phantom Demon, Ilm	人世の妖幻魔・イルム	8	4	99	9	
3237	Windrunner Dragon Knight, Ishtar	疾速の龍騎姫・イシュタル	7	3	99	5	
3238	Reincarnated Minerva	転生ミネルヴァ	8	1	99	9	
3239	Reincarnated Neptune	転生ネプチューン	8	2	99	9	
3240	Reincarnated Ceres	転生セレス	8	3	99	9	
3241	Reincarnated Shiva	転生シヴァ	8	1	99	9	
3242	Reincarnated Lakshmi	転生ラクシュミー	8	2	99	9	
3243	Reincarnated Parvati	転生パールヴァティー	8	3	99	9	
3244	Steel Dragon Emperor, Ninegaruda	鉄龍帝・ナインガルダ	6	5	99	3	
3245	Wrathful Steel Dragon Emperor, Ninegaruda	爆怒の鉄龍帝・ナインガルダ	7	5	99	9	
3246	Coloring Book, Kali	カーリー【塗り絵コンテスト】	7	2	99	6	
3247	Coloring Book, Sakuya	サクヤ【塗り絵コンテスト】	7	1	99	9	
3248	Archdemon Beelzebub TAMADRA	奈落の狂皇子・ベルゼブブたまドラ	7	5	99	2	
3249	Phantasm Seiryuu Princess, Karin	霊幻の青龍姫・カリン	6	5	99	9	
3250	Hinomitsuha	ヒノミツハ	7	5	99	3	
3251	Crimson Spring Dragon Goddess, Hinomitsuha	紅水の泉龍神・ヒノミツハ	8	5	99	8	
3252	awoken archdemon lucifer	覚醒神魔王ミニるしふぁー	6	5	99	6	
3258	Serket	セルケト	6	5	99	3	
3259	Falcon Guardian's Dark Scorpion Goddess, Serket	隼護の冥蝎神・セルケト	7	5	99	9	
3260	Yamato Flame Dragon Caller, Tsubaki	大和の焔龍喚士・ツバキ	7	1	99	9	
3262	Smithing God, Shiva Dragon	鍛煉神・シヴァ＝ドラゴン	10	1	99	9	
3263	White Rainbow Ark, Neptune Dragon	聖舶神・ネプチューン＝ドラゴン	10	2	99	9	
3264	Original God Odin Dragon, Light Lance Form	起源神・オーディン＝ドラゴン・光槍型	10	3	99	9	
3265	Almighty God, Ra Dragon	全能神・ラー＝ドラゴン	10	4	99	9	
3266	Dark God, Tsukuyomi Dragon	暗黒神・ツクヨミ＝ドラゴン	10	5	99	9	
3267	Aten	アテン	6	4	50	0	
3268	Sunset God of Purifying Light, Aten	浄光の天陽神・アテン	7	4	99	8	
3269	Reincarnated Venus	転生ヴィーナス	8	4	99	9	
3270	Reincarnated Hades	転生ハーデス	8	5	99	9	
3271	Reincarnated Hino Kagutsuchi	転生ヒノカグツチ	8	1	99	9	
3272	Reincarnated Horus	転生ホルス	8	1	99	9	
3273	Reincarnated Ra	転生ラー	8	4	99	9	
3274	Phantom Demon of the Grimoire, Ilmina	魔導書の幻魔・イルミナ	7	1	99	9	
3275	Judgment Scale Steel Star Goddess, Elgenubi	裁盤の鋼星神・エルゲヌビ	6	1	99	9	
3276	Conquest Bow Steel Star Goddess, Meridionalis	討弓の鋼星神・メリディオナリス	6	2	99	6	
3277	Daughter of the Hell Phantom Demon, Romia	獄幻魔の愛娘・ロミア	6	3	99	6	
3278	Blue-Winged Ray Dragon Caller, Navi	蒼翼の閃龍喚士・ナヴィ	6	4	99	6	
3279	Dark Mechdragon Technician, Barbara	冥装の龍機工士・バーバラ	6	5	99	6	
3280	Assault Vessel Steel Star Goddess, Kuvia	撃瓶の鋼星神・クヴィア	5	1	99	5	
3281	Cold Mask Demon Princess, Mel	冷面の魔公女・メル	5	2	99	8	
3282	Sacred Texts Researcher, Mito	神書の検索者・ミト	5	3	99	5	
3283	Green Earth Dragon Miko, Momiji	碧地司の龍巫女・モミジ	5	4	99	5	
3284	Dragon Caller's Disciple, Sheena	龍喚士の弟子・シーナ	5	5	99	5	
3285	Psychopomp Princess of Oblivion, Grida	忘却の死神姫・グリーダ	6	5	99	6	
3286	Soul Reaper's Disciple, Melissa	求魂師の弟子・メリッサ	5	4	99	2	
3287	Pyromare	パイロメア	2	1	99	2	
3288	Frostmare	フロストメア	2	2	99	2	
3289	Taurmare	タウロスメア	2	3	99	2	
3290	Harpimare	ハーピィメア	2	4	99	2	
3291	Bloodmare	ブラッドメア	2	5	99	2	
3292	Beast of the Climactic Night, Minotauria	極夜の獣人・ミノタウリア	3	1	99	2	
3293	Witch of the Climactic Night, Werewolfie	極夜の魔人・ワーウルフィ	3	5	99	2	
3294	Sharlayan Sage, Y'shtola	シャーレアンの賢者・ヤ・シュトラ	7	2	99	8	
3295	Onion Knight	オニオンナイト	5	1	50	0	
3296	Warrior of Light, Onion Knight	光の戦士・オニオンナイト	6	1	99	5	
3297	Tifa	ティファ	6	4	99	4	
3298	7th Heaven's Owner, Tifa	セブンスヘブンの看板娘・ティファ	7	4	99	6	
3299	Holder of Concealed Feelings, Tifa	想い秘めし者・ティファ	8	4	99	9	
3300	Auron	アーロン	4	1	50	0	
3301	Legendary Guardian, Auron	伝説のガード・アーロン	5	1	99	3	
3302	Penelo	パンネロ	4	3	50	0	
3303	Dalmascan Dancer, Penelo	ダルマスカの踊り子・パンネロ	5	3	99	3	
3304	Noctis	ノクティス	6	5	99	4	
3305	The Chosen King, Noctis	託されし未来の王・ノクティス	7	5	99	9	
3306	Glauca	グラウカ	5	5	99	4	
3307	Onion Knight's Onion Sword	オニオンナイトのオニオンソード	5	1	1	0	
3308	Tifa's Leather Glove	ティファのレザーグローブ	5	4	1	0	
3309	Noctis's Ring of the Lucii	ノクティスの光耀の指輪	5	5	1	0	
3312	King Flamtan	キングホノタン	9	1	1	0	
3313	King Bubtan	キングミズタン	9	2	1	0	
3314	King Woodtan	キングモクタン	9	3	1	0	
3315	King Shyntan	キングヒカタン	9	4	1	0	
3316	King Badtan	キングヤミタン	9	5	1	0	
3317	Latent TAMADRA (Imp. All Stats)	潜在たまドラ☆全パラメータ強化	7	4	1	0	
3318	Latent TAMADRA (God Killer)	潜在たまドラ☆神キラー	7	4	1	0	
3319	Latent TAMADRA (Dragon Killer)	潜在たまドラ☆ドラゴンキラー	7	4	1	0	
3320	Latent TAMADRA (Devil Killer)	潜在たまドラ☆悪魔キラー	7	4	1	0	
3321	Latent TAMADRA (Machine Killer)	潜在たまドラ☆マシンキラー	7	4	1	0	
3322	Latent TAMADRA (Balanced Killer)	潜在たまドラ☆バランスキラー	7	4	1	0	
3323	Latent TAMADRA (Attacker Killer)	潜在たまドラ☆攻撃キラー	7	4	1	0	
3324	Latent TAMADRA (Physical Killer)	潜在たまドラ☆体力キラー	7	4	1	0	
3325	Latent TAMADRA (Healer Killer)	潜在たまドラ☆回復キラー	7	4	1	0	
3326	Titania	ティターニア	5	3	70	0	
3327	Queen of the Fairy Forest, Titania	妖精森の女王・ティターニア	6	3	99	3	
3328	Ras	ラス	5	3	70	0	
3329	Serpent Steel Star Healer, Ras	救蛇の鋼星医・ラス	6	3	99	3	
3331	Elder of Fire, Eldora	火の古老＝龍喚士・エルドラ	8	1	99	9	
3332	Ancient Fire Dragon, Eldora	火古龍＝龍喚士・エルドラ	8	1	99	9	
3343	Xiahou Dun	夏侯惇	6	1	99	4	
3344	Brutal Warrior General, Xiahou Dun	厳烈の猛将神・夏侯惇	7	1	99	6	
3345	Gan Ning	甘寧	6	2	99	4	
3346	Golden Bell Marauder, Gan Ning	金鈴の水兵神・甘寧	7	2	99	6	
3347	Ma Chao	馬超	6	3	99	4	
3348	Shining Spear Dragoon, Ma Chao	煌槍の錦龍神・馬超	7	3	99	6	
3349	Diaochan	貂蝉	6	4	99	4	
3350	Alluring Songstress, Diaochan	傾国の歌姫神・貂蝉	7	4	99	7	
3351	Sima Yi	司馬懿	6	5	99	4	
3352	Devious King Usurper, Sima Yi	鬼謀の宣王神・司馬懿	7	5	99	6	
3353	The Final Getsugatensho, Ichigo Kurosaki	最後の月牙天衝・黒崎一護	8	5	99	8	
3354	Full Hollow, Ichigo Kurosaki	完全虚化・黒崎一護	9	5	99	9	
3355	Tsuginomai Hakuren, Rukia Kuchiki	次の舞『白漣』・朽木ルキア	8	2	99	7	
3356	Shigekuni Genryusai Yamamoto	山本元柳斎重國	6	1	99	4	
3357	Head Captain of 13 Court Guard Squads, Genryusai	護廷十三隊総隊長・山本元柳斎重國	7	1	99	7	
3358	Sosuke Aizen	藍染惣右介	6	2	99	4	
3359	Former Captain of Squad 5, Sosuke Aizen	元五番隊隊長・藍染惣右介	7	2	99	9	
3360	Ulquiorra Shifar	ウルキオラ・シファー	5	5	50	0	
3361	The 4th Espada, Ulquiorra Shifar	第4十刃・ウルキオラ・シファー	6	5	99	8	
3362	Grimmjow Jeagerjaques	グリムジョー・ジャガージャック	5	2	50	0	
3363	The 6th Espada, Grimmjow Jeagerjaques	第6十刃・グリムジョー・ジャガージャック	6	2	99	6	
3364	Gin Ichimaru	市丸ギン	5	4	50	0	
3365	Former Captain of Squad 3, Gin Ichimaru	元三番隊隊長・市丸ギン	6	4	99	2	
3366	Zanpakuto, Ryujinjakka	斬魄刀・流刃若火	4	1	1	0	
3367	Zanpakuto, Kyokasuigetsu	斬魄刀・鏡花水月	4	2	1	0	
3368	Resurreccion, Murcielago	帰刃・黒翼大魔	4	5	1	0	
3369	Resurreccion, Pantera	帰刃・豹王	4	2	1	0	
3370	Hellbrand Mechdragon God, Baldin	獄刃の龍機神・バルディン	8	1	99	9	
3371	Scorchblade Mechdragon God, Baldin	灼剣の龍機神・バルディン	8	1	99	7	
3372	Radiant Staff Mechdragon God, Balboa	清杖の龍機神・バルボワ	7	3	99	8	
3373	Steel Chronicle Mechdragon God, Balboa	鋼書の龍機神・バルボワ	7	3	99	6	
3374	Powder Snow Byakko, Haku	淡雪の白虎・ハク	6	1	99	9	
3375	Dragon Hero of the Holy Feast, Liu Bei	聖宴の龍英傑・劉備	8	1	99	9	
3376	Goddess of the Sanctuary, Freyja	聖堂の豊麗神・フレイヤ	5	3	99	6	
3377	Holy Ritual Ninja Princess, Hatsume	聖祭の夜叉姫・初芽局	5	1	99	6	
3378	Holy Night Siblings, Castor & Pollux	聖夜の兄妹・ポルックス＆カストル	5	4	99	9	
3379	Holy Night Visitor, Gremory	聖夜の来訪者・グレモリー	8	1	99	9	
3380	Sprite of the Sanctuary, Pixie	聖堂の妖精・ピクシー	4	4	99	2	
3381	Holy Ritual Guard, High Fire Ninja	聖祭の警備員・火の上忍	4	1	99	2	
3382	Sanctuary Chef, Pyro Demon	聖堂の料理魔・パイロデーモン	4	1	99	2	
3384	Reincarnated Bastet	転生バステト	8	3	99	9	
3385	Reincarnated Anubis	転生アヌビス	8	5	99	9	
3386	Reincarnated Viper Orochi	転生ヤマタノオロチ	8	2	99	9	
3387	Reincarnated Susano no Mikoto	転生スサノオノミコト	8	3	99	9	
3388	Reincarnated Amaterasu Ohkami	転生アマテラスオオカミ	8	4	99	9	
3389	Reincarnated Tsukuyomi	転生ツクヨミ	8	5	99	9	
3390	Asgardian Warlock, Odin	神国の魔術神・オーディン	7	3	99	8	
3391	War Deity of the Wisdom Well, Odin	賢泉の秘術神・オーディン	8	2	99	9	
3392	God of the Battlefield, Odin	戦域の幻術神・オーディン	8	1	99	9	
3393	Myr Regalia, Rei	レイ＆ミルスーツ	6	4	99	9	
3394	Kali Regalia, Kaworu	カヲル＆カーリースーツ	6	5	99	9	
3395	Leilan Regalia, Misato	ミサト＆レイランドレス	5	1	99	6	
3396	Yamato Takeru Regalia, Asuka	アスカ＆ヤマトタケルスーツ	5	1	99	6	
3397	Scheat Regalia, Shinji	シンジ＆シェアトスーツ	5	2	99	6	
3398	Ceres Regalia, Mari	マリ＆セレススーツ	5	3	99	6	
3399	Rei Ayanami (temp. name) & Mark.09	アヤナミレイ(仮称)＆Mark.09	4	5	50	0	
3400	Rei Ayanami (temp. name) & Awoken Mark.09	アヤナミレイ(仮称)＆Mark.09 覚醒後	5	5	99	8	
3401	Eva Unit 00 Plushie	エヴァ零号機のぬいぐるみ	4	4	1	0	
3402	Mark.06 Plushie	Mark.06のぬいぐるみ	4	5	1	0	
3403	Penpen Plushie	ペンペンのぬいぐるみ	4	1	1	0	
3404	Eva Unit 02 Plushie	エヴァ2号機のぬいぐるみ	4	1	1	0	
3405	Eva Unit 01 Plushie	エヴァ初号機のぬいぐるみ	4	2	1	0	
3406	Eva Unit 08 Plushie	エヴァ8号機のぬいぐるみ	4	3	1	0	
3407	Daughter of the Tentei, Rin	天帝の子・リン	7	4	99	6	
3408	Kaioh	カイオウ	6	5	99	5	
3409	Creator of the New Century, Kaioh	新世紀創造主・カイオウ	7	5	99	9	
3410	Bat	バット	5	4	50	0	
3411	Leader of the Hokuto Army, Bat	北斗軍のリーダー・バット	6	4	99	9	
3412	Kaioh Devidra	カイオウデビドラ	4	5	1	0	
3413	Fujin	風神	6	3	50	0	
3414	Green-Horned Demon Princess, Fujin	翠角の天鬼姫・風神	7	3	99	6	
3415	Raijin	雷神	6	4	50	0	
3416	Yellow-Horned Demon Princess, Raijin	黄角の天鬼姫・雷神	7	4	99	6	
3417	Daylight Suzaku Princess, Leilan	白日の朱雀姫・レイラン	6	4	99	9	
3418	Gazing Moonlight Princess, Tsukuyomi	物見の夜月神・ツクヨミ	8	4	99	9	
3419	Shrine Tour Mechstar Princess, Spica	参詣の星機姫・スピカ	5	4	99	9	
3420	Karuta Queen, Jeanne d'Arc	かるた取りの女王・ジャンヌダルク	4	4	99	9	
3421	Monyako, Fortune Cat of the New Year	新春の福猫・モニャコ	4	4	99	2	
3423	Meteor King, Ginga	流星王ギンガ	5	3	50	0	
3424	Resplendent Meteor King, Ginga	煌天流星王ギンガ	6	3	99	5	
3425	Green Earth Wind Dragon Caller, Kaede Another	碧地の風龍喚士・カエデ アナザー	7	3	99	9	
3426	Meteor King, Ginga Card	流星王ギンガ カード	4	3	1	0	
3427	Green Earth Wind Dragon Caller, Kaede Another Card	碧地の風龍喚士・カエデ アナザー カード	4	3	1	0	
3447	Ancient Fire Dragon Armor, Ana	火古龍のアーマーＸ龍喚士・アナ	9	1	99	9	
3448	Light Lance God Odin Dragon, Stormwing Form	光槍神・オーディン＝ドラゴン・嵐翼型	10	3	99	9	
3449	Reincarnated Indra	転生インドラ	8	4	99	9	
3450	Reincarnated Vritra	転生ヴリトラ	8	5	99	9	
3451	Desert Fist Firestorm God, Set	掌砂焦炎神・セト	7	1	99	6	
3452	Skyformer Galaxy Goddess, Nut	創空星雲神・ヌト	7	2	99	6	
3453	Soul Reclaimer God of Dark Riches, Osiris	還魂冥穣神・オシリス	7	3	99	6	
3454	Shining Fist Sacred Life Goddess, Hathor	煌拳聖命神・ハトホル	7	4	99	6	
3455	Night Voyager Death Goddess, Nephthys	航夜冥霊神・ネフティス	7	5	99	6	
3456	Demonic Gentleman, Azazel	魔紳士・アザゼル	6	5	99	3	
3457	Lawless Demonic Gentleman, Azazel	不法の魔紳士・アザゼル	7	5	99	5	
3482	Reincarnated Freyr	転生フレイ	8	1	99	9	
3484	Reincarnated Freyja	転生フレイヤ	8	3	99	9	
3486	Reincarnated Loki	転生ロキ	8	5	99	9	
3487	Reincarnated Leilan	転生レイラン	8	1	99	9	
3489	Reincarnated Meimei	転生メイメイ	8	3	99	9	
3490	Reincarnated Sakuya	転生サクヤ	8	4	99	9	
3491	Reincarnated Haku	転生ハク	8	5	99	9	
3493	Reincarnated Hermes	転生ヘルメス	8	2	99	9	
3494	Reincarnated Artemis	転生アルテミス	8	3	99	9	
3495	Reincarnated Apollo	転生アポロン	8	4	99	9	
3496	Reincarnated Persephone	転生ペルセポネ	8	5	99	9	
3498	Reincarnated Sun Quan	転生孫権	8	2	99	9	
3499	Reincarnated Liu Bei	転生劉備	8	3	99	9	
3500	Reincarnated Da Qiao & Xiao Qiao	転生大喬＆小喬	8	4	99	9	
3501	Reincarnated Ame no Uzume	転生アメノウズメ	8	1	99	9	
3503	Reincarnated Kushinadahime	転生クシナダヒメ	8	3	99	9	
3504	Reincarnated Izanagi	転生イザナギ	8	4	99	9	
3506	Reincarnated Pandora	転生パンドラ	8	5	99	9	
3507	Reincarnated Astaroth	転生アスタロト	8	3	99	9	
3509	Awoken Yamato Takeru	覚醒ヤマトタケル	7	1	99	8	
3510	Awoken Andromeda	覚醒アンドロメダ	7	2	99	8	
3511	Awoken Perseus	覚醒ペルセウス	7	3	99	8	
3512	Awoken Sun Wukong	覚醒孫悟空	7	4	99	8	
3513	Ash Phantom Demon of Deliverance, Ilmina	救書の灰幻魔・イルミナ	7	4	99	9	
3514	Judgehammer Steel Star Goddess, Elgenubi	裁槌の鋼星神・エルゲヌビ	7	1	99	9	
3515	Pureshaft Steel Star Goddess, Meridionalis	浄弓の鋼星神・メリディオナリス	7	2	99	7	
3516	Inquisitive Hell Phantom Heiress, Romia	探訪の獄幻姫・ロミア	7	3	99	7	
3517	Lightwing Ray Dragon Caller, Navi	輝翼の閃龍喚士・ナヴィ	7	4	99	7	
3518	Hellbrand Mechdragon Technician, Barbara	獄刃の龍機工士・バーバラ	7	5	99	7	
3519	Cannon Sweeper Steel Star Goddess, Kuvia	掃瓶の鋼星神・クヴィア	6	1	99	6	
3520	Sly Masquerade Demon Princess, Mel	怪面の魔公女・メル	6	2	99	9	
3521	Holy War Chronicler, Mito	聖戦の記録者・ミト	6	3	99	6	
3522	Dragon Miko Summitkeeper, Momiji	山守神の龍巫女・モミジ	6	4	99	6	
3523	Newly Anointed Dragon Caller, Sheena	近世の紫龍喚士・シーナ	6	5	99	6	
3524	Aqualily Goddess of Bliss, Uruka	水華の喜女神・ウルカ	7	2	99	9	
3525	Darkstar Goddess of Bliss, Uruka	冥星の喜女神・ウルカ	7	5	99	9	
3526	Silent Mechdragon Technician, Julie	静装の龍機博士・ジュリ	6	2	99	6	
3527	Radiant Mechdragon Technician, Julie	清杖の龍機博士・ジュリ	7	2	99	7	
3531	Awoken Belial	覚醒ベリアル	7	1	99	8	
3532	Awoken Amon	覚醒アモン	7	2	99	8	
3533	Awoken Baal	覚醒バアル	7	4	99	8	
3534	Holy War Mediator, Metatron	聖戦の調停者・メタトロン	7	4	99	8	
3535	Arbiter of Divine Truth, Metatron	神理の裁断者・メタトロン	8	5	99	9	
3536	Sorceress of Purging Light, Ars Nova	浄灯の魔導姫・アルス＝ノウァ	7	4	99	8	
3537	Sorceress of Sinister Flight, Goetia	邪翔の魔導姫・ゴエティア	7	5	99	8	
3538	Clever Egg Dragon, Nerva	賢玉龍・ネルヴァ	5	1	99	0	
3539	Flame Wing Wisedragon, Nerva	灼羽の大賢龍・ネルヴァ	6	1	1	4	
3540	Clever Egg Dragon, Mercuria	賢玉龍・メルクリア	5	2	99	0	
3541	Ocean Horn Wisedragon, Mercuria	海角の大賢龍・メルクリア	6	2	1	4	
3542	Clever Egg Dragon, Bacches	賢玉龍・バッケス	5	3	99	0	
3543	Summit Horn Wisedragon, Bacches	峰角の大賢龍・バッケス	6	3	1	4	
3544	Clever Egg Dragon, Apolluo	賢玉龍・アポルォ	5	4	99	0	
3545	Sun Crown Wisedragon, Apolluo	陽輪の大賢龍・アポルォ	6	4	1	4	
3546	Clever Egg Dragon, Diena	賢玉龍・ディエナ	5	5	99	0	
3547	Crescent Moon Wisedragon, Diena	月角の大賢龍・ディエナ	6	5	1	4	
3548	Heroic Firelight Sword, Claiomh Solais	煌炎剣の勇士・クラウソラス	6	1	99	6	
3549	Heroic Sword of the Alluring Lake, Arondight	麗湖剣の勇士・アロンダイト	6	2	99	6	
3550	Heroic Thunderstone Edge, Caladbolg	雷石剣の勇士・カラドボルグ	6	3	99	6	
3551	Heroic Yinyang Swordpair, Gan Jiang & Mo Ye	陰陽剣の勇士・干将莫耶	6	4	99	6	
3552	Heroic Woodghost Spear, Misteltein	樹霊槍の勇士・ミストルテイン	6	5	99	6	
3553	The One Chosen by the Era, Himura Kenshin	時代の選びし者・緋村剣心	7	1	99	9	
3554	Wolf of Mibu, Saito Hajime	壬生の狼・斎藤一	7	5	99	9	
3555	Ni'itsu Kakunoshin	新津覚之進	6	4	99	6	
3556	Hiko Seijuro	比古清十郎	7	4	99	9	
3557	Kashiwazaki Nenji	柏崎念至	5	5	50	0	
3558	Okina of the Oniwabanshu, Kashiwazaki Nenji	隠密御庭番衆翁・柏崎念至	6	5	99	5	
3559	Komagata Yumi	駒形由美	4	1	50	0	
3560	"Caretaker", Komagata Yumi	”夜伽”・駒形由美	5	1	99	0	
3561	Udo Jin-e	鵜堂刃衛	4	5	50	0	
3562	Kurogasa, Udo Jin-e	黒笠・鵜堂刃衛	5	5	99	4	
3563	Ni'itsu Kakunoshin's Pottery	新津覚之進の陶芸作品	4	4	1	0	
3564	Steel Tonfa	鋼鉄製の鉤棍	4	5	1	0	
3569	Redemption Flame Star Angel, Rozuel	救炎の星天使・ロズエル	7	1	99	7	
3571	Spiral Fist Star Angel, Ruel	旋掌の星天使・リュエル	7	3	99	7	
3573	Resonant Staff Star Angel, Lumiel	響杖の星天使・ルミエル	7	5	99	7	
3580	Demonic Moon Dragon Caller, Satsuki	天魔の月龍喚士・サツキ	7	5	99	6	
3581	Morning Moon Dragon Caller, Satsuki	明時の月龍喚士・サツキ	7	5	99	8	
3586	Flashblade Mechanical Star God, Algedi	瞬刀の星機神・アルゲディ	7	3	99	5	
3587	Twinblade Mechanical Star God, Algedi	双刀の星機神・アルゲディ	7	3	99	7	
3588	Slumbering Mechanical Star God, Alcyone	微睡の星機神・アルキオネ	7	4	99	8	
3589	Sunny Side Mechanical Star God, Alcyone	陽気の星機神・アルキオネ	7	4	99	6	
3596	Awoken Durga	覚醒ドゥルガー	7	5	99	8	
3597	Dark Winged Machine, Demonius	冥翼機・デモニアス	7	5	99	4	
3598	Dark Star Crusher Machine, Despharion	闇の星壊機・デスファリオン	8	5	99	9	
3637	Cthulhu	クトゥルフ	7	2	99	3	
3638	Cthulhu, the Nightmare Incarnate	悪夢なるもの・クトゥルフ	8	2	99	6	
3639	Nyarlathotep	ニャルラトホテプ	7	3	99	3	
3640	Nyarlathotep, the Faceless God	無貌なるもの・ニャルラトホテプ	8	3	99	6	
3641	Azathoth	アザトース	8	5	99	3	
3642	Azathoth, the Primal Chaos	無形なるもの・アザトース	9	5	99	7	
