name	effect	
Tree Sky Sacred Seal	All attribute cards ATK x3.5 when reaching 2 set of Wood combos. ATK x0.5 for each additional combo, up to ATK x4 when reaching 3 combos. Reduce damage taken by 50% after matching Heal orbs in a cross formation.	
Trick or Treat!	All attribute cards ATK x2 when attacking with 2 of following orb types: Light, Dark & Heart. ATK x1.5 for each additional orb type, up to ATK x3.5 for all 3 matches. Increases time limit of orb movement by 5 seconds.	
Trickster's Mischief	Balanced type cards HP x1.35, ATK x3.	
Trickster's Scheme	Dark attribute cards ATK x2.5, RCV x2.5. Dark attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Tri-Guard - Dance of the Crimson Heaven	All attribute cards ATK x4 when attacking with 3 of following orb types: Fire, Wood, Light & Heart. 30% Fire, Wood & Light damage reduction.	
Tri-Guard - Dance of the Rising Dragon	All attribute cards ATK x4 when attacking with 3 of following orb types: Water, Wood, Dark & Heart. 30% Water, Wood & Dark damage reduction.	
Tri-Guard - Dance of the Tiger's Roar	All attribute cards ATK x4 when attacking with 3 of following orb types: Fire, Water, Dark & Heart. 30% Fire, Water & Dark damage reduction.	
Tri-Guard - Spirit Turtle Dance	All attribute cards ATK x4 when attacking with 3 of following orb types: Wood, Light, Dark & Heart. 30% Wood, Light & Dark damage reduction.	
Triplet Spirit	All attribute cards ATK x2.5 when attacking with Fire, Water & Wood orb types at the same time.	
True Celestial Pole Star Dragon Fist	Physical & Dragon type cards ATK x4 when HP is full.	
True Light Dragon Seven-Branched Sword	ATK x3 when simultaneously clearing 6 connected Light orbs. ATK x0.5 for each additional orb, up to ATK x3.5 at 7 connected orb.	
True Sacred Dragon Seven-Branched Sword	Wood & Light attribute cards ATK x2, RCV x2.	
Trump Card of Light	Machine type cards ATK x2.	
Try to defeat me if you can!	ATK x3.5 when HP is less than 50%.	
TUBE	Water attribute cards ATK x2.	
Twilight Jigsaw Puzzle	Fire attribute cards ATK x2.5. 25% Fire damage reduction.	
Twin Blaze Chakra	All attribute cards ATK x3 when reaching 2 set of Fire combos. ATK x1.5 for each additional combo, up to ATK x4.5 when reaching 3 combos.	
Twin Dark Spiral	ATK x2.5 when simultaneously clearing 5 connected Dark orbs. ATK x0.5 for each additional orb, up to ATK x3 at 6 connected orb.	
Twin Dragon Sword	Dragon type cards ATK x2.	
Twin Fire Spiral	ATK x2.5 when simultaneously clearing 5 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x3 at 6 connected orb.	
Twin Light Spiral	ATK x2.5 when simultaneously clearing 5 connected Light orbs. ATK x0.5 for each additional orb, up to ATK x3 at 6 connected orb.	
Twin Sorcerous Curse - Dk / Wd	Dark attribute cards ATK x2.5. Wood attribute cards ATK x1.4. ATK x3.5 if both attributes are met.	
Twin Sorcerous Curse - Fr / Wt	Fire attribute cards ATK x2.5. Water attribute cards ATK x1.4. ATK x3.5 if both attributes are met.	
Twin Sorcerous Curse - Lt / Fr	Light attribute cards ATK x2.5. Fire attribute cards ATK x1.4. ATK x3.5 if both attributes are met.	
Twin Sorcerous Curse - Wd / Fr	Wood attribute cards ATK x2.5. Fire attribute cards ATK x1.4. ATK x3.5 if both attributes are met.	
Twin Sorcerous Curse - Wt / Wd	Water attribute cards ATK x2.5. Wood attribute cards ATK x1.4. ATK x3.5 if both attributes are met.	
Twin Star Resonance	Healer type cards HP x1.35, ATK x3.	
Twin Ultimate Dragon Palm	Dragon type cards ATK x4 when HP is greater than 80%.	
Twin Water Spiral	ATK x2.5 when simultaneously clearing 5 connected Water orbs. ATK x0.5 for each additional orb, up to ATK x3 at 6 connected orb.	
Twin Wind Spiral	ATK x2.5 when simultaneously clearing 5 connected Wood orbs. ATK x0.5 for each additional orb, up to ATK x3 at 6 connected orb. ATK x2, reduce damage taken by 50% after matching Heal orbs in a cross formation.	
Two Pals	Balanced type cards HP x2, ATK x2.	
Two Qiao's Celestial Dance	All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light, Dark & Heart. ATK x1.5 when simultaneously clearing 5 connected Water or Light orbs. ATK x0.5 for each additional orb, up to ATK x2.5 at 7 connected orb.	
Ugo!	ATK x1.5 when simultaneously clearing 6 connected Light orbs. Matched attribute ATK x3 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Uhu-hah-hah-hah!	Devil attribute cards ATK x2 on the turn a skill is used. ( Multiple skills will not stack )	
Ultimate Secret, Musou Tensei	Attacker & Devil type cards HP x1.5, ATK x1.5. ATK x2 when simultaneously clearing 4 connected Fire orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Ultimate Secret of Hokuto, Musou Tensei	Physical & Attacker type cards ATK x1.5, RCV x1.5. All attribute cards ATK x4 when attacking with 4 of following orb types: Fire, Water, Wood, Light & Dark. ATK x1 for each additional orb type, up to ATK x5 for all 5 matches.	
Un!	God type cards HP x1.5, ATK x1.5.	
Underworld's Divine Blaze	Fire attribute cards ATK x2.5. God type cards ATK x2.5, RCV x2.5.	
Unlimited Sword	Dragon type cards ATK x4 when HP is full. ATK x2.5 when simultaneously clearing 6 connected Fire or Wood orbs.	
Unpreparedness is one's greatest enemy	Dragon type cards ATK x3, RCV x0.5.	
Unreasonable Anger	All attribute cards ATK x3 when HP is less than 30%.	
Unrest in Asgard	ATK x3.5 for clearing each Wood or Light orbs in a cross formation. Heal RCV x10 as HP after every orbs elimination.	
Untapped Potential	Needs massive amount of exp, but after evolution...	
Until the fires of wrath consume me!	Dark attribute cards HP x1.5, RCV x1.5. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
Until This Life is Over!!	Attacker type cards ATK x2.	
Unwavering Courage	Physical & Healer type cards HP x2, ATK x2.	
Uttorin Attack	All attribute cards ATK x2.5 when attacking with Water, Wood & Dark orb types at the same time.	
Vainel Ganezza	Water attribute cards ATK x2, RCV x2. Matched attribute ATK x1.5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Valkyrie's Soul	Healer type cards ATK x2.5.	
Vanguard of Forward Assault	No skyfall matches. Physical attribute cards HP x1.5, ATK x1.5. All attribute cards ATK x5, RCV x1.5 when reaching Fire & Wood combos.	
Vanguard of Magical Offense	No skyfall matches. Attacker attribute cards HP x1.5, ATK x1.5. All attribute cards ATK x5, RCV x1.5 when reaching Wood & Dark combos.	
Vanguard of Mystic Summoning	No skyfall matches. Attacker attribute cards ATK x2.5, RCV x2.5. All attribute cards ATK x3.5 when attacking with Fire, Water, Wood & Dark orb types at the same time.	
Victoria's Victory Song	God, Attacker & Devil type cards HP x1.5, ATK x3.5. All attribute cards ATK x2, RCV x2 when reaching Dark & Water combos.	
Victory is mine!	ATK x2.5 when simultaneously clearing 5 connected Wood or Dark orbs. ATK x0.5 for each additional orb, up to ATK x4 at 8 connected orb.	
Victory Sword Herald	Fire attribute cards ATK x2.5, RCV x2.5. Fire attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Vine of the Katana God	Physical type cards ATK x3.5 when HP is less than 99%.	
Violent Steel Star of Libra	Machine type cards HP x1.5, ATK x1.5, RCV x1.5. Matched attribute ATK x4 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Virile Courage	Physical & Dragon type cards ATK x3.5, RCV x1.5.	
Wait!	Healer attribute cards ATK x2.5 on the turn a skill is used. ( Multiple skills will not stack )	
Waitress at the Boar Hat	Healer type cards ATK x4. 50% Dark damage reduction.	
Wandering Drifter	Balanced type cards HP x1.5, ATK x1.5.	
Wanna carve some pumpkins?	Balanced & Dragon type cards HP x2, ATK x2.	
War Blessing	Fire attribute cards HP x2, ATK x2. All attribute cards ATK x3 when reaching Fire & Wood combos.	
Warrior Princess	Attacker type cards ATK x2, RCV x2.	
Warsuit	20% all damage reduction.	
Watch out, I'm coming to get you!	Water attribute cards ATK x2.5, RCV x1.5. ATK x2.5, reduce damage taken by 35% after matching Heal orbs in a cross formation.	
Water and Wood Guard	30% Wood & Water damage reduction.	
Water Aura	Water attribute cards HP x1.5.	
Water Blessing	Water attribute cards ATK x2. Heal RCV x4 as HP after every orbs elimination.	
Water Curse	Water attribute cards ATK x2.5.	
Water Demon Puppetry	Water attribute cards ATK x1.5. Machine type cards HP x1.5, ATK x1.5, RCV x1.5.	
Water Dragon's Crest	Dragon type cards ATK x2.5.	
Water Dragon's Protection	55% Water damage reduction.	
Water Dragon's Scale	Dragon type cards ATK x2.	
Water Goddess's Secret Song	Water attribute cards ATK x3.	
Water God's Itto-ryu	Water attribute cards ATK x2.5. Dragon type cards HP x2.	
Water Guard	30% Water damage reduction.	
Water Incantation	Water attribute cards ATK x2. 25% Fire, Wood, Light & Dark damage reduction.	
Water Magic	Water attribute cards HP x1.5, ATK x1.5.	
Water Oath	Water attribute cards HP x2.	
Water Oracle	Water attribute cards HP x2, RCV x2.	
Water Power	Water attribute cards ATK x1.5.	
Water Resistance Enhance <High>	55% Water damage reduction.	
Water Resistance Enhance <Mid>	50% Water damage reduction.	
WAV! What a View!!	Physical & Dragon type cards ATK x1.2. All attribute cards ATK x5 when HP is less than 20%. ATK x2.5 when HP is less than 50%.	
We ain't through yet!	Attacker type cards HP x1.35, ATK x1.35, RCV x1.35. ATK x3 when simultaneously clearing 4 connected Fire or Light orbs.	
We are invincible!!	Attacker attribute cards ATK x3.5. Physical attribute cards RCV x3. ATK x1.5 when simultaneously clearing 5 connected Light or Dark orbs.	
We are strong!!	Attacker attribute cards ATK x3. Physical attribute cards RCV x3.	
We are Yakuzas too!	Attacker type cards ATK x1.2, RCV x1.2. While your HP is 70% or above, a single hit that normally kills you will instead leave you with 1 HP. For the consecutive hits, this skill will only affect the first hit.	
We can't give up hope!	Healer type cards HP x1.35, ATK x1.35, RCV x1.35. ATK x3 when simultaneously clearing 4 connected Wood or Light orbs.	
We fight...alongside the sun!	Physical, Attacker & Devil type cards ATK x2, RCV x2. ATK x2 at 5 combos. ATK x1 for each additional combo, up to ATK x6 at 9 combos.	
We have to find Voltron.	Balanced type cards HP x1.5, ATK x2.5. 100% chance to deal counter Dark damage of 2x damage taken.	
Welcoming Sea God's Jaw	Physical type cards HP x1.1, RCV x1.1. All attribute cards ATK x3 when attacking with Water & Wood orb types at the same time.	
We must continue our battle with Zarkon.	Healer type cards HP x1.25, ATK x1.25, RCV x1.25. ATK x3 when simultaneously clearing 6 connected Light orbs.	
We must hurry back into formation.	Healer type cards ATK x2.5, RCV x1.5. Heal RCV x2 as HP after every orbs elimination.	
We're really strong!	Physical & Devil type cards ATK x1.5. ATK x2 at 5 combos. ATK x1 for each additional combo, up to ATK x5 at 8 combos.	
We're The Front of Armament, 7th Gen!	Devil type cards HP x1.5, ATK x3. 100% chance to deal counter Dark damage of 2x damage taken.	
We will return this world to the Void!	Devil type cards HP x1.5, ATK x2.	
What are you gazing at?	Matched attribute ATK x4 when matching exactly 5 connected orbs with at least 1 enhanced orb. All attribute cards ATK x2.5, 25% all damage reduction when reaching 6 combos.	
What a View! What a View!	Physical & Dragon type cards ATK x1.2. All attribute cards ATK x5 when HP is less than 20%. ATK x2.5 when HP is less than 50%.	
What business do you have with me?	Dark attribute cards HP x1.5. All attribute cards ATK x3 when reaching 5 combos or above.	
What Do You Want With Me?	Healer type cards ATK x2.5.	
What should i take a picture of?	Dragon type cards ATK x1.5, RCV x1.5.	
What's the meaning of this?	Attacker type cards ATK x2, RCV x2.	
Where are you now, Shinichi?	Balanced type cards HP x2, ATK x2.	
Where shall we go next?	God & Machine type cards ATK x1.3, RCV x1.3. Matched attribute ATK x5 when matching exactly 5 connected orbs with at least 1 enhanced orb.	
Where's my pumpkin?	Attacker & Devil type cards ATK x1.35, RCV x1.35. All attribute cards ATK x3 when reaching Dark & Dark or Dark & Fire combos.	
Which one do you want?	Dragon & God type cards HP x1.35, ATK x1.35, RCV x1.35. All attribute cards ATK x6 when attacking with Fire, Water, Wood, Dark & Heart orb types at the same time.	
Which One Will Kill You?	Devil type cards ATK x2.5.	
White Heart	ATK x1.5 at 3 combos. ATK x0.5 for each additional combo, up to ATK x3 at 6 combos.	
White Rainbow Abyss	ATK x3.5 when simultaneously clearing 5 connected Water or Dark orbs. ATK x0.5 for each additional orb, up to ATK x10 at 18 connected orb. God type cards HP x1.5, RCV x1.5.	
White Rainbow of World Protection	ATK x3 when simultaneously clearing 5 connected Water or Dark orbs. ATK x0.5 for each additional orb, up to ATK x6 at 11 connected orb. God type cards HP x1.5.	
Who Are You Here to See?	All attribute cards ATK x5 when attacking with Fire, Water, Light & Dark orb types at the same time. God & Devil type cards HP x1.3, ATK x1.3, RCV x1.3.	
Why stand in the way of a witch?	ATK x2 when simultaneously clearing 3 connected Jammer orbs. ATK x0.5 for each additional orb, up to ATK x3 at 5 connected orb. Increases time limit of orb movement by 1 seconds.	
Wild Card	Fire attribute & Devil type cards ATK x2.	
Wild Dragon Sword's Guidance	Dragon type cards ATK x3, RCV x1.35.	
Wildfire Sorcery	Fire attribute cards ATK x5. Increases time limit of orb movement by 2 seconds.	
Wild Flowerdragon's Bravery	Dragon type cards RCV x1.5. Wood attribute cards ATK x3.	
Wild Heart of the Tiger Child	Healer type cards ATK x3, RCV x1.5 when HP is greater than 50%.	
Wild Roses' Wings	Devil type cards HP x1.35, ATK x1.35, RCV x1.35. All attribute cards ATK x4.5 when attacking with 5 of following orb types: Fire, Water, Wood, Light, Dark & Heart.	
Wild Soul	Physical type cards HP x1.5, ATK x1.5, RCV x1.5.	
Wild Stride	Attacker type cards ATK x1.5, RCV x1.5. Wood attribute cards ATK x3.	
Wild Torrent	Attacker type cards ATK x1.5. Wood attribute cards ATK x4.	
Will you add your fuel to my fire?	Devil type cards HP x2, ATK x2.5.	
Will You Follow Me?	Light attribute cards HP x2, ATK x1.35, RCV x2. Light attribute cards ATK x1.5 on the turn a skill is used. ( Multiple skills will not stack )	
Will You Set Sail With Me?	Dragon & Attacker type cards ATK x2.5, RCV x2.5. All attribute cards ATK x1.5 when reaching 6 combos or above.	
Wind Blade's Wave	Water attribute cards ATK x2. Dragon type cards HP x1.5.	
Wind Claw	ATK x2 when simultaneously clearing 4 connected Wood orbs.	
Wind Clock of the Endless Era	Wood attribute cards ATK x2.5. 25% Wood damage reduction.	
Wind Demon Puppetry	Wood attribute cards ATK x1.5. Machine type cards HP x1.5, ATK x1.5, RCV x1.5.	
